company_id,company_name,year,month,account_code,account_name,budget_amount
techforge_saas,TechForge SaaS,2026,4,5300,Cost of Services,1050000.0
techforge_saas,TechForge SaaS,2026,4,6000,Salaries and Wages,944999.9999999999
techforge_saas,TechForge SaaS,2026,4,6100,Employee Benefits,216000.0
techforge_saas,TechForge SaaS,2026,4,6200,Rent,66643.23777418143
techforge_saas,TechForge SaaS,2026,4,6300,Utilities,69443.10166170627
techforge_saas,TechForge SaaS,2026,4,6400,Insurance,136243.148225487
techforge_saas,TechForge SaaS,2026,4,6500,Professional Fees,120767.55083815618
techforge_saas,TechForge SaaS,2026,4,7000,Sales and Marketing,405000.0
techforge_saas,TechForge SaaS,2026,4,7100,Advertising,64921.24902126135
techforge_saas,TechForge SaaS,2026,4,7200,Travel and Entertainment,63083.53506041972
techforge_saas,TechForge SaaS,2026,4,8000,Research and Development,129704.66619758496
techforge_saas,TechForge SaaS,2026,4,9000,Depreciation Expense,61858.404687332906
techforge_saas,TechForge SaaS,2026,4,9100,Amortization Expense,142760.88640335845
techforge_saas,TechForge SaaS,2026,4,9500,Interest Expense,130274.16053290159
techforge_saas,TechForge SaaS,2026,5,4200,Subscription Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,5,4100,Professional Services Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,5,5300,Cost of Services,1050000.0
techforge_saas,TechForge SaaS,2026,5,6000,Salaries and Wages,944999.9999999999
techforge_saas,TechForge SaaS,2026,5,6100,Employee Benefits,216000.0
techforge_saas,TechForge SaaS,2026,5,6200,Rent,62785.66830932517
techforge_saas,TechForge SaaS,2026,5,6300,Utilities,63162.473121200725
techforge_saas,TechForge SaaS,2026,5,6400,Insurance,160557.07447812695
techforge_saas,TechForge SaaS,2026,5,6500,Professional Fees,94421.24594166099
techforge_saas,TechForge SaaS,2026,5,7000,Sales and Marketing,405000.0
techforge_saas,TechForge SaaS,2026,5,7100,Advertising,94029.35188322421
techforge_saas,TechForge SaaS,2026,5,7200,Travel and Entertainment,141782.35326381025
techforge_saas,TechForge SaaS,2026,5,8000,Research and Development,156302.84635745673
techforge_saas,TechForge SaaS,2026,5,9000,Depreciation Expense,160488.11489287
techforge_saas,TechForge SaaS,2026,5,9100,Amortization Expense,135364.84400796567
techforge_saas,TechForge SaaS,2026,5,9500,Interest Expense,94636.03523733889
techforge_saas,TechForge SaaS,2026,6,4200,Subscription Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,6,4100,Professional Services Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,6,5300,Cost of Services,1050000.0
techforge_saas,TechForge SaaS,2026,6,6000,Salaries and Wages,944999.9999999999
techforge_saas,TechForge SaaS,2026,6,6100,Employee Benefits,216000.0
techforge_saas,TechForge SaaS,2026,6,6200,Rent,63018.077403456235
techforge_saas,TechForge SaaS,2026,6,6300,Utilities,137931.86692016316
techforge_saas,TechForge SaaS,2026,6,6400,Insurance,114307.65897146692
techforge_saas,TechForge SaaS,2026,6,6500,Professional Fees,99815.97699867345
techforge_saas,TechForge SaaS,2026,6,7000,Sales and Marketing,405000.0
techforge_saas,TechForge SaaS,2026,6,7100,Advertising,151886.2735902315
techforge_saas,TechForge SaaS,2026,6,7200,Travel and Entertainment,66009.32808906434
techforge_saas,TechForge SaaS,2026,6,8000,Research and Development,107203.51126341277
techforge_saas,TechForge SaaS,2026,6,9000,Depreciation Expense,55226.19363488126
techforge_saas,TechForge SaaS,2026,6,9100,Amortization Expense,104615.34933536564
techforge_saas,TechForge SaaS,2026,6,9500,Interest Expense,60080.75377363843
techforge_saas,TechForge SaaS,2026,7,4200,Subscription Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,7,4100,Professional Services Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,7,5300,Cost of Services,1050000.0
techforge_saas,TechForge SaaS,2026,7,6000,Salaries and Wages,944999.9999999999
techforge_saas,TechForge SaaS,2026,7,6100,Employee Benefits,216000.0
techforge_saas,TechForge SaaS,2026,7,6200,Rent,66832.33495695176
techforge_saas,TechForge SaaS,2026,7,6300,Utilities,66692.83465192732
techforge_saas,TechForge SaaS,2026,7,6400,Insurance,124114.71262853486
techforge_saas,TechForge SaaS,2026,7,6500,Professional Fees,134572.84696066572
techforge_saas,TechForge SaaS,2026,7,7000,Sales and Marketing,405000.0
techforge_saas,TechForge SaaS,2026,7,7100,Advertising,117003.82663049322
techforge_saas,TechForge SaaS,2026,7,7200,Travel and Entertainment,157914.63523525052
techforge_saas,TechForge SaaS,2026,7,8000,Research and Development,94486.02258856004
techforge_saas,TechForge SaaS,2026,7,9000,Depreciation Expense,84856.90531844096
techforge_saas,TechForge SaaS,2026,7,9100,Amortization Expense,147808.7058444617
techforge_saas,TechForge SaaS,2026,7,9500,Interest Expense,78148.35056010088
techforge_saas,TechForge SaaS,2026,8,4200,Subscription Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,8,4100,Professional Services Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,8,5300,Cost of Services,1050000.0
techforge_saas,TechForge SaaS,2026,8,6000,Salaries and Wages,944999.9999999999
techforge_saas,TechForge SaaS,2026,8,6100,Employee Benefits,216000.0
techforge_saas,TechForge SaaS,2026,8,6200,Rent,158028.03425958598
techforge_saas,TechForge SaaS,2026,8,6300,Utilities,55312.683266500164
techforge_saas,TechForge SaaS,2026,8,6400,Insurance,158746.913284425
techforge_saas,TechForge SaaS,2026,8,6500,Professional Fees,58661.27049066222
techforge_saas,TechForge SaaS,2026,8,7000,Sales and Marketing,405000.0
techforge_saas,TechForge SaaS,2026,8,7100,Advertising,150243.45627939166
techforge_saas,TechForge SaaS,2026,8,7200,Travel and Entertainment,110991.71978132037
techforge_saas,TechForge SaaS,2026,8,8000,Research and Development,161240.1979808844
techforge_saas,TechForge SaaS,2026,8,9000,Depreciation Expense,61970.028991423074
techforge_saas,TechForge SaaS,2026,8,9100,Amortization Expense,113816.26271534264
techforge_saas,TechForge SaaS,2026,8,9500,Interest Expense,158684.6738468627
techforge_saas,TechForge SaaS,2026,9,4200,Subscription Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,9,4100,Professional Services Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,9,5300,Cost of Services,1050000.0
techforge_saas,TechForge SaaS,2026,9,6000,Salaries and Wages,944999.9999999999
techforge_saas,TechForge SaaS,2026,9,6100,Employee Benefits,216000.0
techforge_saas,TechForge SaaS,2026,9,6200,Rent,110494.56717037607
techforge_saas,TechForge SaaS,2026,9,6300,Utilities,121975.05291860836
techforge_saas,TechForge SaaS,2026,9,6400,Insurance,129140.85841033864
techforge_saas,TechForge SaaS,2026,9,6500,Professional Fees,103090.4349949195
techforge_saas,TechForge SaaS,2026,9,7000,Sales and Marketing,405000.0
techforge_saas,TechForge SaaS,2026,9,7100,Advertising,121776.27264907885
techforge_saas,TechForge SaaS,2026,9,7200,Travel and Entertainment,117105.94568769481
techforge_saas,TechForge SaaS,2026,9,8000,Research and Development,151325.0651330268
techforge_saas,TechForge SaaS,2026,9,9000,Depreciation Expense,58908.20907687745
techforge_saas,TechForge SaaS,2026,9,9100,Amortization Expense,84344.02447596086
techforge_saas,TechForge SaaS,2026,9,9500,Interest Expense,156644.44028026835
techforge_saas,TechForge SaaS,2026,10,4200,Subscription Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,10,4100,Professional Services Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,10,5300,Cost of Services,1050000.0
techforge_saas,TechForge SaaS,2026,10,6000,Salaries and Wages,944999.9999999999
techforge_saas,TechForge SaaS,2026,10,6100,Employee Benefits,216000.0
techforge_saas,TechForge SaaS,2026,10,6200,Rent,150148.48866021895
techforge_saas,TechForge SaaS,2026,10,6300,Utilities,103210.92930085698
techforge_saas,TechForge SaaS,2026,10,6400,Insurance,120974.32056256596
techforge_saas,TechForge SaaS,2026,10,6500,Professional Fees,83957.16776196232
techforge_saas,TechForge SaaS,2026,10,7000,Sales and Marketing,405000.0
techforge_saas,TechForge SaaS,2026,10,7100,Advertising,74317.08525016623
techforge_saas,TechForge SaaS,2026,10,7200,Travel and Entertainment,104079.42773351808
techforge_saas,TechForge SaaS,2026,10,8000,Research and Development,92162.0406268137
techforge_saas,TechForge SaaS,2026,10,9000,Depreciation Expense,117034.86007989418
techforge_saas,TechForge SaaS,2026,10,9100,Amortization Expense,62395.34079221836
techforge_saas,TechForge SaaS,2026,10,9500,Interest Expense,159234.63922794597
techforge_saas,TechForge SaaS,2026,11,4200,Subscription Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,11,4100,Professional Services Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,11,5300,Cost of Services,1050000.0
techforge_saas,TechForge SaaS,2026,11,6000,Salaries and Wages,944999.9999999999
techforge_saas,TechForge SaaS,2026,11,6100,Employee Benefits,216000.0
techforge_saas,TechForge SaaS,2026,11,6200,Rent,160510.7604037971
techforge_saas,TechForge SaaS,2026,11,6300,Utilities,129401.46511413247
techforge_saas,TechForge SaaS,2026,11,6400,Insurance,111898.40756516498
techforge_saas,TechForge SaaS,2026,11,6500,Professional Fees,87428.9825589234
techforge_saas,TechForge SaaS,2026,11,7000,Sales and Marketing,405000.0
techforge_saas,TechForge SaaS,2026,11,7100,Advertising,141889.86212835045
techforge_saas,TechForge SaaS,2026,11,7200,Travel and Entertainment,127950.96663581894
techforge_saas,TechForge SaaS,2026,11,8000,Research and Development,71562.62944924826
techforge_saas,TechForge SaaS,2026,11,9000,Depreciation Expense,152380.135925335
techforge_saas,TechForge SaaS,2026,11,9100,Amortization Expense,142834.02223570223
techforge_saas,TechForge SaaS,2026,11,9500,Interest Expense,156578.3906355278
techforge_saas,TechForge SaaS,2026,12,4200,Subscription Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,12,4100,Professional Services Revenue,3750000.0
techforge_saas,TechForge SaaS,2026,12,5300,Cost of Services,1050000.0
techforge_saas,TechForge SaaS,2026,12,6000,Salaries and Wages,944999.9999999999
techforge_saas,TechForge SaaS,2026,12,6100,Employee Benefits,216000.0
techforge_saas,TechForge SaaS,2026,12,6200,Rent,132377.70690594288
techforge_saas,TechForge SaaS,2026,12,6300,Utilities,120248.84116106528
techforge_saas,TechForge SaaS,2026,12,6400,Insurance,99170.24791938683
techforge_saas,TechForge SaaS,2026,12,6500,Professional Fees,154734.67620223342
techforge_saas,TechForge SaaS,2026,12,7000,Sales and Marketing,405000.0
techforge_saas,TechForge SaaS,2026,12,7100,Advertising,147534.9000660441
techforge_saas,TechForge SaaS,2026,12,7200,Travel and Entertainment,58883.61637146845
techforge_saas,TechForge SaaS,2026,12,8000,Research and Development,56847.63324570321
techforge_saas,TechForge SaaS,2026,12,9000,Depreciation Expense,94658.04362282935
techforge_saas,TechForge SaaS,2026,12,9100,Amortization Expense,141539.75972443796
techforge_saas,TechForge SaaS,2026,12,9500,Interest Expense,160625.821966014
precisionmfg_inc,PrecisionMfg Inc,2026,1,4000,Product Sales,10000000.0
precisionmfg_inc,PrecisionMfg Inc,2026,1,5000,Cost of Goods Sold - Materials,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,1,5100,Cost of Goods Sold - Labor,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,1,5200,Cost of Goods Sold - Overhead,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,1,6000,Salaries and Wages,1120000.0
precisionmfg_inc,PrecisionMfg Inc,2026,1,6100,Employee Benefits,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,1,6200,Rent,83253.3620612516
precisionmfg_inc,PrecisionMfg Inc,2026,1,6300,Utilities,140048.73156507328
precisionmfg_inc,PrecisionMfg Inc,2026,1,6400,Insurance,112754.02964877075
precisionmfg_inc,PrecisionMfg Inc,2026,1,6500,Professional Fees,188149.0429202692
precisionmfg_inc,PrecisionMfg Inc,2026,1,7000,Sales and Marketing,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,1,7100,Advertising,171791.2221613707
precisionmfg_inc,PrecisionMfg Inc,2026,1,7200,Travel and Entertainment,171306.07420302564
precisionmfg_inc,PrecisionMfg Inc,2026,1,8000,Research and Development,123992.7244537562
precisionmfg_inc,PrecisionMfg Inc,2026,1,9000,Depreciation Expense,117096.89629922113
precisionmfg_inc,PrecisionMfg Inc,2026,1,9100,Amortization Expense,98996.10520713039
precisionmfg_inc,PrecisionMfg Inc,2026,1,9500,Interest Expense,71216.06357131866
precisionmfg_inc,PrecisionMfg Inc,2026,2,4000,Product Sales,10000000.0
precisionmfg_inc,PrecisionMfg Inc,2026,2,5000,Cost of Goods Sold - Materials,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,2,5100,Cost of Goods Sold - Labor,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,2,5200,Cost of Goods Sold - Overhead,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,2,6000,Salaries and Wages,1120000.0
precisionmfg_inc,PrecisionMfg Inc,2026,2,6100,Employee Benefits,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,2,6200,Rent,174684.46416064678
precisionmfg_inc,PrecisionMfg Inc,2026,2,6300,Utilities,168051.32916864994
precisionmfg_inc,PrecisionMfg Inc,2026,2,6400,Insurance,191963.86218062468
precisionmfg_inc,PrecisionMfg Inc,2026,2,6500,Professional Fees,191569.51514545985
precisionmfg_inc,PrecisionMfg Inc,2026,2,7000,Sales and Marketing,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,2,7100,Advertising,135095.25831713632
precisionmfg_inc,PrecisionMfg Inc,2026,2,7200,Travel and Entertainment,162430.38914310533
precisionmfg_inc,PrecisionMfg Inc,2026,2,8000,Research and Development,184930.0134249508
precisionmfg_inc,PrecisionMfg Inc,2026,2,9000,Depreciation Expense,172754.86600670865
precisionmfg_inc,PrecisionMfg Inc,2026,2,9100,Amortization Expense,95660.5570231293
precisionmfg_inc,PrecisionMfg Inc,2026,2,9500,Interest Expense,121669.64931969195
precisionmfg_inc,PrecisionMfg Inc,2026,3,4000,Product Sales,10000000.0
precisionmfg_inc,PrecisionMfg Inc,2026,3,5000,Cost of Goods Sold - Materials,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,3,5100,Cost of Goods Sold - Labor,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,3,5200,Cost of Goods Sold - Overhead,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,3,6000,Salaries and Wages,1120000.0
precisionmfg_inc,PrecisionMfg Inc,2026,3,6100,Employee Benefits,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,3,6200,Rent,80532.40513939135
precisionmfg_inc,PrecisionMfg Inc,2026,3,6300,Utilities,186118.53148911646
precisionmfg_inc,PrecisionMfg Inc,2026,3,6400,Insurance,141590.35320971266
precisionmfg_inc,PrecisionMfg Inc,2026,3,6500,Professional Fees,93266.27910444322
precisionmfg_inc,PrecisionMfg Inc,2026,3,7000,Sales and Marketing,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,3,7100,Advertising,149977.68760394966
precisionmfg_inc,PrecisionMfg Inc,2026,3,7200,Travel and Entertainment,143120.41477861066
precisionmfg_inc,PrecisionMfg Inc,2026,3,8000,Research and Development,109844.82790820357
precisionmfg_inc,PrecisionMfg Inc,2026,3,9000,Depreciation Expense,78535.37180155251
precisionmfg_inc,PrecisionMfg Inc,2026,3,9100,Amortization Expense,149961.36903587834
precisionmfg_inc,PrecisionMfg Inc,2026,3,9500,Interest Expense,130599.38571568552
precisionmfg_inc,PrecisionMfg Inc,2026,4,4000,Product Sales,10000000.0
precisionmfg_inc,PrecisionMfg Inc,2026,4,5000,Cost of Goods Sold - Materials,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,4,5100,Cost of Goods Sold - Labor,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,4,5200,Cost of Goods Sold - Overhead,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,4,6000,Salaries and Wages,1120000.0
precisionmfg_inc,PrecisionMfg Inc,2026,4,6100,Employee Benefits,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,4,6200,Rent,162856.7541421618
precisionmfg_inc,PrecisionMfg Inc,2026,4,6300,Utilities,130580.92814233513
precisionmfg_inc,PrecisionMfg Inc,2026,4,6400,Insurance,173079.23204077312
precisionmfg_inc,PrecisionMfg Inc,2026,4,6500,Professional Fees,134644.07536313415
precisionmfg_inc,PrecisionMfg Inc,2026,4,7000,Sales and Marketing,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,4,7100,Advertising,135800.06035652943
precisionmfg_inc,PrecisionMfg Inc,2026,4,7200,Travel and Entertainment,176211.66114026817
precisionmfg_inc,PrecisionMfg Inc,2026,4,8000,Research and Development,115645.80687518681
precisionmfg_inc,PrecisionMfg Inc,2026,4,9000,Depreciation Expense,81153.94924168201
precisionmfg_inc,PrecisionMfg Inc,2026,4,9100,Amortization Expense,67684.18256810738
precisionmfg_inc,PrecisionMfg Inc,2026,4,9500,Interest Expense,160657.56872622322
precisionmfg_inc,PrecisionMfg Inc,2026,5,4000,Product Sales,10000000.0
precisionmfg_inc,PrecisionMfg Inc,2026,5,5000,Cost of Goods Sold - Materials,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,5,5100,Cost of Goods Sold - Labor,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,5,5200,Cost of Goods Sold - Overhead,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,5,6000,Salaries and Wages,1120000.0
precisionmfg_inc,PrecisionMfg Inc,2026,5,6100,Employee Benefits,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,5,6200,Rent,143399.62257324345
precisionmfg_inc,PrecisionMfg Inc,2026,5,6300,Utilities,154122.2103167006
precisionmfg_inc,PrecisionMfg Inc,2026,5,6400,Insurance,91259.41267314057
precisionmfg_inc,PrecisionMfg Inc,2026,5,6500,Professional Fees,81455.54887510653
precisionmfg_inc,PrecisionMfg Inc,2026,5,7000,Sales and Marketing,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,5,7100,Advertising,65861.7172054889
precisionmfg_inc,PrecisionMfg Inc,2026,5,7200,Travel and Entertainment,108875.2075272444
precisionmfg_inc,PrecisionMfg Inc,2026,5,8000,Research and Development,139509.46391739303
precisionmfg_inc,PrecisionMfg Inc,2026,5,9000,Depreciation Expense,114207.23777276573
precisionmfg_inc,PrecisionMfg Inc,2026,5,9100,Amortization Expense,119996.79001903732
precisionmfg_inc,PrecisionMfg Inc,2026,5,9500,Interest Expense,179732.3128951998
precisionmfg_inc,PrecisionMfg Inc,2026,6,4000,Product Sales,10000000.0
precisionmfg_inc,PrecisionMfg Inc,2026,6,5000,Cost of Goods Sold - Materials,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,6,5100,Cost of Goods Sold - Labor,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,6,5200,Cost of Goods Sold - Overhead,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,6,6000,Salaries and Wages,1120000.0
precisionmfg_inc,PrecisionMfg Inc,2026,6,6100,Employee Benefits,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,6,6200,Rent,108576.69977898244
precisionmfg_inc,PrecisionMfg Inc,2026,6,6300,Utilities,129790.65461245578
precisionmfg_inc,PrecisionMfg Inc,2026,6,6400,Insurance,164307.58563086632
precisionmfg_inc,PrecisionMfg Inc,2026,6,6500,Professional Fees,114757.47613712258
precisionmfg_inc,PrecisionMfg Inc,2026,6,7000,Sales and Marketing,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,6,7100,Advertising,143627.0976291678
precisionmfg_inc,PrecisionMfg Inc,2026,6,7200,Travel and Entertainment,174382.55471958336
precisionmfg_inc,PrecisionMfg Inc,2026,6,8000,Research and Development,185538.63982817816
precisionmfg_inc,PrecisionMfg Inc,2026,6,9000,Depreciation Expense,82825.40555891686
precisionmfg_inc,PrecisionMfg Inc,2026,6,9100,Amortization Expense,182603.2160206713
precisionmfg_inc,PrecisionMfg Inc,2026,6,9500,Interest Expense,126990.88551418089
precisionmfg_inc,PrecisionMfg Inc,2026,7,4000,Product Sales,10000000.0
precisionmfg_inc,PrecisionMfg Inc,2026,7,5000,Cost of Goods Sold - Materials,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,7,5100,Cost of Goods Sold - Labor,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,7,5200,Cost of Goods Sold - Overhead,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,7,6000,Salaries and Wages,1120000.0
precisionmfg_inc,PrecisionMfg Inc,2026,7,6100,Employee Benefits,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,7,6200,Rent,97055.28170226667
precisionmfg_inc,PrecisionMfg Inc,2026,7,6300,Utilities,122769.37679849744
precisionmfg_inc,PrecisionMfg Inc,2026,7,6400,Insurance,189444.16963654102
precisionmfg_inc,PrecisionMfg Inc,2026,7,6500,Professional Fees,127055.1160310873
precisionmfg_inc,PrecisionMfg Inc,2026,7,7000,Sales and Marketing,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,7,7100,Advertising,106080.20611680104
precisionmfg_inc,PrecisionMfg Inc,2026,7,7200,Travel and Entertainment,145075.3093525409
precisionmfg_inc,PrecisionMfg Inc,2026,7,8000,Research and Development,94738.6392036087
precisionmfg_inc,PrecisionMfg Inc,2026,7,9000,Depreciation Expense,73710.50599790899
precisionmfg_inc,PrecisionMfg Inc,2026,7,9100,Amortization Expense,80496.6044045631
precisionmfg_inc,PrecisionMfg Inc,2026,7,9500,Interest Expense,80389.86738659487
precisionmfg_inc,PrecisionMfg Inc,2026,8,4000,Product Sales,10000000.0
precisionmfg_inc,PrecisionMfg Inc,2026,8,5000,Cost of Goods Sold - Materials,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,8,5100,Cost of Goods Sold - Labor,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,8,5200,Cost of Goods Sold - Overhead,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,8,6000,Salaries and Wages,1120000.0
precisionmfg_inc,PrecisionMfg Inc,2026,8,6100,Employee Benefits,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,8,6200,Rent,83443.54476957368
precisionmfg_inc,PrecisionMfg Inc,2026,8,6300,Utilities,81769.8780991245
precisionmfg_inc,PrecisionMfg Inc,2026,8,6400,Insurance,146031.9673348115
precisionmfg_inc,PrecisionMfg Inc,2026,8,6500,Professional Fees,87280.65080309052
precisionmfg_inc,PrecisionMfg Inc,2026,8,7000,Sales and Marketing,256000.0
precisionmfg_inc,PrecisionMfg Inc,2026,8,7100,Advertising,108245.41226545448
precisionmfg_inc,PrecisionMfg Inc,2026,8,7200,Travel and Entertainment,178788.9164679695
precisionmfg_inc,PrecisionMfg Inc,2026,8,8000,Research and Development,124667.08995364766
precisionmfg_inc,PrecisionMfg Inc,2026,8,9000,Depreciation Expense,149447.39053069148
precisionmfg_inc,PrecisionMfg Inc,2026,8,9100,Amortization Expense,86056.94351380861
precisionmfg_inc,PrecisionMfg Inc,2026,8,9500,Interest Expense,88612.99440750986
precisionmfg_inc,PrecisionMfg Inc,2026,9,4000,Product Sales,10000000.0
precisionmfg_inc,PrecisionMfg Inc,2026,9,5000,Cost of Goods Sold - Materials,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,9,5100,Cost of Goods Sold - Labor,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,9,5200,Cost of Goods Sold - Overhead,2266666.6666666665
precisionmfg_inc,PrecisionMfg Inc,2026,9,6000,Salaries and Wages,1120000.0
